filename,relative_time
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,30623.245283018867
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,31472.45283018868
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,32545.66037735849
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,33631.698113207545
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,34518.03773584906
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,34916.377358490565
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,35651.77358490566
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,36133.88679245283
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,36270.943396226416
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,36872.15094339623
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,37362.41509433962
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,37805.28301886792
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,44381.43396226415
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,44895.84905660377
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,46266.11320754717
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,47687.24528301887
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,48944.301886792455
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,50511.09433962264
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,50887.24528301887
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,60736.90566037736
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,69427.62264150943
xa.s15.00.mhz.1974-11-17HR00_evid00162.mseed,308.22641509433964
xa.s15.00.mhz.1974-11-21HR00_evid00166.mseed,308.22641509433964
xa.s15.00.mhz.1974-11-21HR00_evid00166.mseed,48100.52830188679
xa.s15.00.mhz.1975-06-22HR00_evid00194.mseed,308.22641509433964
xa.s15.00.mhz.1975-06-22HR00_evid00194.mseed,71778.56603773584
xa.s15.00.mhz.1975-04-12HR00_evid00190.mseed,308.22641509433964
xa.s15.00.mhz.1975-04-12HR00_evid00190.mseed,65787.47169811321
xa.s15.00.mhz.1974-10-19HR00_evid00157.mseed,308.22641509433964
xa.s15.00.mhz.1974-10-19HR00_evid00157.mseed,70800.15094339622
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,408.9056603773585
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,2104.1509433962265
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,5825.66037735849
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,7990.943396226415
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,43291.16981132075
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,44053.43396226415
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,46050.8679245283
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,46936.6037735849
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,48167.3962264151
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,49724.52830188679
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,51097.660377358494
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,51907.47169811321
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,66613.7358490566
xa.s15.00.mhz.1974-12-15HR00_evid00170.mseed,308.22641509433964
xa.s15.00.mhz.1973-10-27HR00_evid00134.mseed,308.22641509433964
xa.s15.00.mhz.1974-12-15HR00_evid00169.mseed,308.22641509433964
xa.s15.00.mhz.1973-08-10HR00_evid00126.mseed,308.22641509433964
xa.s15.00.mhz.1973-08-10HR00_evid00126.mseed,64885.1320754717
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,308.22641509433964
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,47460.22641509434
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,56640.301886792455
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,308.22641509433964
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,915.0188679245283
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,4491.773584905661
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,6789.735849056604
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,7513.207547169812
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,14423.245283018869
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,23845.735849056604
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,25067.622641509435
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,25548.22641509434
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,25679.69811320755
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,25911.54716981132
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,26382.64150943396
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,26955.169811320753
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,27502.943396226416
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,28349.584905660377
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,29854.490566037737
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,32123.77358490566
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,34052.07547169811
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,41483.622641509435
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,52544.0
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,55413.58490566038
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,56045.1320754717
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,56983.3962264151
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,62624.45283018868
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,67530.8679245283
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,68866.2641509434
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,74050.11320754717
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,75294.18867924529
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,78221.28301886792
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,78736.45283018867
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,79476.83018867925
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,79806.7924528302
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,80220.67924528301
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,308.22641509433964
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,2148.5283018867926
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,2749.8867924528304
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,3323.169811320755
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,3834.7169811320755
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,4384.905660377359
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,4972.226415094339
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,5570.415094339623
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,6111.094339622641
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,6723.622641509434
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,7278.641509433963
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,7787.320754716981
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,8365.88679245283
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,8978.264150943396
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,9561.358490566037
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,10103.245283018869
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,10684.67924528302
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,11239.245283018869
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,11813.132075471698
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,12362.867924528302
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,12952.603773584906
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,13479.849056603774
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,14072.452830188678
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,14673.207547169812
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,15209.358490566037
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,15807.245283018869
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,16341.433962264151
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,16917.735849056604
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,18054.33962264151
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,18617.509433962263
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,19209.811320754718
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,19645.132075471698
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,20298.56603773585
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,20886.33962264151
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,21475.169811320753
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,22024.0
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,22613.43396226415
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,23173.735849056604
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,23709.88679245283
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,24324.075471698114
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,24888.603773584906
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,25442.11320754717
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,26051.32075471698
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,27166.037735849055
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,27730.264150943396
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,28299.01886792453
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,28857.35849056604
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,29412.075471698114
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,29981.88679245283
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,30516.830188679247
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,31166.943396226416
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,31712.0
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,32301.584905660377
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,32849.20754716981
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,33448.15094339623
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,33999.698113207545
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,34566.188679245286
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,35141.1320754717
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,35704.6037735849
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,36274.56603773585
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,36868.83018867925
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,37408.45283018868
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,37970.71698113208
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,38520.15094339623
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,39111.698113207545
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,39669.1320754717
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,40224.0
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,40831.698113207545
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,41374.339622641506
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,41955.16981132075
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,42528.90566037736
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,43046.943396226416
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,43658.11320754717
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,44228.67924528302
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,44780.981132075474
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,45368.45283018868
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,47681.35849056604
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,48249.660377358494
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,48790.64150943396
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,49355.47169811321
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,49927.09433962264
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,50480.90566037736
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,51055.24528301887
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,51607.698113207545
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,52257.96226415094
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,52769.20754716981
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,53249.660377358494
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,53920.15094339623
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,54480.90566037736
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,55016.75471698113
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,55615.698113207545
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,56160.15094339623
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,56737.056603773584
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,57316.22641509434
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,57888.75471698113
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,58425.20754716981
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,59575.54716981132
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,60197.58490566038
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,60742.339622641506
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,61216.75471698113
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,61861.1320754717
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,62442.56603773585
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,62995.16981132075
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,63528.15094339623
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,64107.018867924526
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,64714.264150943396
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,65249.50943396227
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,65861.28301886792
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,66377.81132075471
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,70488.75471698113
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,70976.75471698113
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,71506.56603773584
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,72125.43396226416
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,72601.2075471698
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,73258.2641509434
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,73852.67924528301
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,74370.41509433962
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,74967.09433962264
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,75514.71698113208
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,76083.32075471699
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,76652.07547169812
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,77236.83018867925
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,77760.90566037736
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,78370.41509433962
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,78860.98113207547
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,79539.62264150943
xa.s12.00.mhz.1972-05-19HR00_evid00228.mseed,80053.7358490566
