filename,relative_time
xa.s16.00.mhz.1974-12-25HR00_evid00174.mseed,84432.30188679245
xa.s16.00.mhz.1974-12-25HR00_evid00174.mseed,84603.47169811321
xa.s16.00.mhz.1972-11-08HR00_evid00080.mseed,552.9056603773585
xa.s16.00.mhz.1972-11-08HR00_evid00080.mseed,67537.35849056604
xa.s16.00.mhz.1977-06-02HR00_evid00255.mseed,899.7735849056604
xa.s16.00.mhz.1977-06-02HR00_evid00255.mseed,52068.67924528302
xa.s16.00.mhz.1977-06-02HR00_evid00255.mseed,63298.41509433962
xa.s16.00.mhz.1972-09-10HR00_evid00075.mseed,899.7735849056604
xa.s16.00.mhz.1972-09-10HR00_evid00075.mseed,46890.41509433962
xa.s16.00.mhz.1972-09-10HR00_evid00075.mseed,64227.77358490566
xa.s16.00.mhz.1972-09-10HR00_evid00075.mseed,72225.05660377358
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,2037.132075471698
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,2415.0943396226417
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,2874.566037735849
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,4223.547169811321
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,4759.8490566037735
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,5009.811320754717
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,5528.754716981132
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,5624.1509433962265
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,5906.415094339623
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,7304.754716981132
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,7529.056603773585
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,7760.905660377359
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,7965.433962264151
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,8225.207547169812
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,8341.88679245283
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,9751.396226415094
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,11001.66037735849
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,11476.22641509434
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,12507.622641509433
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,12640.754716981131
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,12790.490566037735
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,13888.754716981131
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,14032.452830188678
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,14322.867924528302
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,15073.358490566037
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,15305.962264150943
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,15755.018867924528
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,16317.433962264151
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,16614.943396226416
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,17641.20754716981
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,18075.924528301886
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,18447.54716981132
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,18843.471698113208
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,18954.415094339623
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,19801.66037735849
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,20687.849056603773
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,20931.622641509435
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,21192.45283018868
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,21348.830188679247
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,22822.037735849055
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,23260.075471698114
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,24575.396226415094
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,25185.811320754718
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,27231.849056603773
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,27596.830188679247
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,27925.43396226415
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,28259.471698113208
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,28529.35849056604
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,28778.56603773585
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,28989.283018867925
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,29201.20754716981
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,29476.377358490565
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,29614.33962264151
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,31616.0
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,31922.415094339623
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,32504.603773584906
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,32782.339622641506
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,34595.622641509435
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,34803.77358490566
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,34984.0
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,35553.20754716981
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,35763.018867924526
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,39647.09433962264
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,41012.67924528302
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,41186.11320754717
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,42060.83018867925
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,43256.75471698113
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,43345.811320754714
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,43556.22641509434
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,44409.660377358494
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,44637.43396226415
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,45599.09433962264
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,45817.811320754714
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,46326.64150943396
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,49438.03773584906
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,49770.8679245283
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,50050.11320754717
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,50406.943396226416
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,50710.943396226416
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,66562.71698113208
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,67890.41509433962
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,70017.81132075471
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,70344.15094339622
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,70613.88679245283
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,71528.30188679245
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,71652.67924528301
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,71903.39622641509
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,73150.49056603774
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,73620.98113207547
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,74700.98113207547
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,75037.43396226416
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,75663.84905660378
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,76404.07547169812
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,76816.60377358491
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,77359.69811320755
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,77518.94339622642
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,77676.37735849057
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,78127.09433962264
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,78758.49056603774
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,78920.45283018867
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,79119.39622641509
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,79365.88679245283
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,79552.60377358491
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,80174.94339622642
xa.s16.00.mhz.1973-07-31HR00_evid00123.mseed,84419.92452830188
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,899.1698113207547
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,1161.3584905660377
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,8450.264150943396
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,9006.641509433963
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,10278.641509433963
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,13057.358490566037
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,13912.150943396226
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,15629.283018867925
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,33062.49056603773
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,41182.49056603773
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,42023.54716981132
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,42653.1320754717
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,51257.50943396227
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,66008.30188679245
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,67150.64150943396
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,67472.30188679245
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,67838.64150943396
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,69260.52830188679
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,74001.2075471698
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,74315.62264150943
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,76281.6603773585
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,77061.58490566038
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,77809.2075471698
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,78773.1320754717
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,79222.49056603774
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,80280.15094339622
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,80415.24528301887
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,81892.07547169812
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,82088.15094339622
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,82472.45283018867
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,82968.60377358491
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,83182.18867924529
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,84510.3396226415
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,84600.45283018867
xa.s16.00.mhz.1974-12-15HR00_evid00172.mseed,84726.3396226415
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,899.7735849056604
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,1618.867924528302
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,2158.3396226415093
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,4389.2830188679245
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,6477.88679245283
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,6987.773584905661
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,9061.433962264151
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,9850.716981132075
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,10419.32075471698
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,12148.075471698114
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,18801.35849056604
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,20163.32075471698
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,21733.283018867925
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,28096.45283018868
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,33586.264150943396
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,37058.8679245283
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,40315.16981132075
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,44524.52830188679
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,48103.698113207545
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,55106.41509433962
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,57875.92452830189
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,58956.377358490565
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,61516.07547169811
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,61989.735849056604
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,62527.698113207545
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,63578.11320754717
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,70234.71698113208
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,74189.88679245283
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,77965.43396226416
xa.s16.00.mhz.1972-11-14HR00_evid00081.mseed,81491.62264150943
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,899.7735849056604
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,1457.6603773584907
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,4449.509433962264
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,4742.943396226415
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,6880.754716981132
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,15098.415094339623
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,16466.11320754717
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,16597.584905660377
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,18576.30188679245
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,19170.11320754717
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,19366.64150943396
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,19649.35849056604
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,26932.377358490565
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,29402.716981132075
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,30643.471698113208
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,31472.0
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,31798.33962264151
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,33332.67924528302
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,33600.6037735849
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,34531.92452830189
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,34906.56603773585
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,36084.07547169811
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,36250.11320754717
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,37324.22641509434
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,38053.43396226415
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,39197.58490566038
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,44384.6037735849
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,44871.84905660377
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,45172.981132075474
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,46353.20754716981
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,46520.90566037736
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,47290.56603773585
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,47857.20754716981
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,48886.03773584906
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,49177.50943396227
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,49965.735849056604
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,50856.75471698113
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,51873.50943396227
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,57997.43396226415
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,60733.58490566038
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,69399.24528301887
xa.s16.00.mhz.1974-05-19HR00_evid00146.mseed,83921.35849056604
xa.s15.00.mhz.1974-11-17HR00_evid00162.mseed,552.9056603773585
xa.s15.00.mhz.1974-11-21HR00_evid00166.mseed,899.7735849056604
xa.s15.00.mhz.1974-11-21HR00_evid00166.mseed,48057.35849056604
xa.s15.00.mhz.1974-11-21HR00_evid00166.mseed,55432.6037735849
xa.s15.00.mhz.1974-11-21HR00_evid00166.mseed,62549.88679245283
xa.s15.00.mhz.1975-06-22HR00_evid00194.mseed,552.9056603773585
xa.s15.00.mhz.1975-06-22HR00_evid00194.mseed,71841.81132075471
xa.s15.00.mhz.1975-04-12HR00_evid00190.mseed,900.0754716981132
xa.s15.00.mhz.1975-04-12HR00_evid00190.mseed,34775.54716981132
xa.s15.00.mhz.1975-04-12HR00_evid00190.mseed,65787.62264150943
xa.s15.00.mhz.1974-10-19HR00_evid00157.mseed,899.7735849056604
xa.s15.00.mhz.1974-10-19HR00_evid00157.mseed,70755.92452830188
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,552.9056603773585
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,5641.207547169812
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,7861.584905660377
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,44802.8679245283
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,46155.32075471698
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,47051.622641509435
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,48275.018867924526
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,49705.35849056604
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,51188.52830188679
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,52070.03773584906
xa.s15.00.mhz.1973-04-04HR00_evid00098.mseed,66658.2641509434
xa.s15.00.mhz.1974-12-15HR00_evid00170.mseed,552.9056603773585
xa.s15.00.mhz.1974-12-15HR00_evid00170.mseed,33233.811320754714
xa.s15.00.mhz.1973-10-27HR00_evid00134.mseed,552.9056603773585
xa.s15.00.mhz.1974-12-15HR00_evid00169.mseed,552.9056603773585
xa.s15.00.mhz.1974-12-15HR00_evid00169.mseed,33233.811320754714
xa.s15.00.mhz.1973-08-10HR00_evid00126.mseed,899.7735849056604
xa.s15.00.mhz.1973-08-10HR00_evid00126.mseed,64872.0
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,899.7735849056604
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,45743.84905660377
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,47419.16981132075
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,56322.56603773585
xa.s12.00.mhz.1970-05-23HR00_evid00027.mseed,56639.24528301887
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,899.1698113207547
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,1615.698113207547
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,2140.830188679245
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,2603.169811320755
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,4979.924528301887
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,6789.584905660377
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,7038.490566037736
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,7536.905660377359
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,7994.566037735849
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,13020.830188679245
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,14875.924528301886
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,16002.415094339623
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,16262.490566037735
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,16625.35849056604
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,16848.30188679245
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,16988.98113207547
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,22270.037735849055
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,23894.188679245282
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,24133.735849056604
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,26103.849056603773
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,26379.169811320753
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,26987.77358490566
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,27516.528301886792
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,28352.30188679245
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,28529.35849056604
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,29894.490566037737
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,30680.905660377357
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,32208.150943396227
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,34459.622641509435
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,34992.15094339623
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,41531.018867924526
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,41874.56603773585
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,44758.49056603773
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,46276.83018867925
xa.s12.00.mhz.1975-05-16HR00_evid00651.mseed,46401.660377358494
